,Unnamed: 0,Unnamed: 0.1,actor_1_name,actor_2_name,actor_3_name,comb,director_name,genres,movie_title
5985,5985.0,,Gemma Arterton,Gugu Mbatha-Raw,Penelope Wilton,Gemma Arterton Gugu Mbatha-Raw Penelope Wilton Jessica Swale Drama War Romance,Jessica Swale,Drama War Romance,summerland
5986,5986.0,,Kate Lyn Sheil,Jane Adams,Kentucker Audley,Kate Lyn Sheil Jane Adams Kentucker Audley Amy Seimetz Drama,Amy Seimetz,Drama,she dies tomorrow
5987,5987.0,,Bobby Soto,Shia LaBeouf,Cinthya Carmona,Bobby Soto Shia LaBeouf Cinthya Carmona David Ayer Action Crime Drama,David Ayer,Action Crime Drama,the tax collector
5988,5988.0,,Mark Rylance,Johnny Depp,Robert Pattinson,Mark Rylance Johnny Depp Robert Pattinson Ciro Guerra Drama History,Ciro Guerra,Drama History,waiting for the barbarians
5989,5989.0,,Jamie Foxx,Joseph Gordon-Levitt,Dominique Fishback,"Jamie Foxx Joseph Gordon-Levitt Dominique Fishback Henry Joost, Ariel Schulman Action Crime Science Fiction","Henry Joost, Ariel Schulman",Action Crime Science Fiction,project power
5990,5990.0,,Adam DeVine,Gillian Jacobs,Jeffrey Tambor,Adam DeVine Gillian Jacobs Jeffrey Tambor Mark Waters Family Fantasy Comedy,Mark Waters,Family Fantasy Comedy,magic camp
5991,5991.0,,Joe Keery,Sasheer Zamata,Mischa Barton,Joe Keery Sasheer Zamata Mischa Barton Eugene Kotlyarenko Horror Comedy Crime Thriller,Eugene Kotlyarenko,Horror Comedy Crime Thriller,spree
5992,5992.0,,Sam Rockwell,Angelina Jolie,Danny DeVito,Sam Rockwell Angelina Jolie Danny DeVito Thea Sharrock Family Comedy Drama,Thea Sharrock,Family Comedy Drama,the one and only ivan
5993,5993.0,,Russell Crowe,Caren Pistorius,Gabriel Bateman,Russell Crowe Caren Pistorius Gabriel Bateman Derrick Borte Action Thriller,Derrick Borte,Action Thriller,unhinged
5994,5994.0,,Ethan Hawke,Eve Hewson,Ebon Moss-Bachrach,Ethan Hawke Eve Hewson Ebon Moss-Bachrach Michael Almereyda Drama History,Michael Almereyda,Drama History,tesla
5995,5995.0,,Shameik Moore,T.I.,Demetrius Shipp Jr.,Shameik Moore T.I. Demetrius Shipp Jr. RZA Action Crime Drama Thriller,RZA,Action Crime Drama Thriller,cut throat city
5996,5996.0,,Charlie Plummer,Andy García,Taylor Russell,Charlie Plummer Andy García Taylor Russell Thor Freudenthal Drama Romance,Thor Freudenthal,Drama Romance,words on bathroom walls
5997,5997.0,,John David Washington,Robert Pattinson,Elizabeth Debicki,John David Washington Robert Pattinson Elizabeth Debicki Christopher Nolan Action Thriller Science Fiction,Christopher Nolan,Action Thriller Science Fiction,tenet
5998,5998.0,,Keanu Reeves,Alex Winter,Kristen Schaal,Keanu Reeves Alex Winter Kristen Schaal Dean Parisot Comedy Science Fiction Adventure,Dean Parisot,Comedy Science Fiction Adventure,bill & ted face the music
5999,5999.0,,Maisie Williams,Anya Taylor-Joy,Charlie Heaton,Maisie Williams Anya Taylor-Joy Charlie Heaton Josh Boone Horror Science Fiction Mystery Action,Josh Boone,Horror Science Fiction Mystery Action,the new mutants
6000,6000.0,,Dev Patel,Aneurin Barnard,Peter Capaldi,Dev Patel Aneurin Barnard Peter Capaldi Armando Iannucci Comedy,Armando Iannucci,Comedy,the personal history of david copperfield
6001,6001.0,,Jesse Plemons,Jessie Buckley,Toni Collette,Jesse Plemons Jessie Buckley Toni Collette Charlie Kaufman Drama Mystery Thriller Fantasy,Charlie Kaufman,Drama Mystery Thriller Fantasy,i'm thinking of ending things
6002,6002.0,,Vincent Martella,Ashley Tisdale,David Errigo Jr.,Vincent Martella Ashley Tisdale David Errigo Jr. Bob Bowen Family Animation Science Fiction Comedy TV Movie,Bob Bowen,Family Animation Science Fiction Comedy TV Movie,phineas and ferb the movie: candace against the universe
6003,6003.0,,Auliʻi Cravalho,Rhenzy Feliz,Judy Reyes,Auliʻi Cravalho Rhenzy Feliz Judy Reyes Brett Haley Drama,Brett Haley,Drama,all together now
6004,6004.0,,Genesis Rodriguez,Vincent Piazza,Louis Cancelmi,Genesis Rodriguez Vincent Piazza Louis Cancelmi Brendan Walsh Thriller,Brendan Walsh,Thriller,centigrade
6005,6005.0,,Skyler Gisondo,Eduardo Franco,Dexter Darden,Skyler Gisondo Eduardo Franco Dexter Darden Jeremy Garelick Comedy,Jeremy Garelick,Comedy,the binge
6006,6006.0,,Liu Yifei,Donnie Yen,Tzi Ma,Liu Yifei Donnie Yen Tzi Ma Niki Caro Animation Family Adventure,Niki Caro,Animation Family Adventure,mulan
6007,6007.0,,John Leguizamo,Jorge Lendeborg Jr.,Angel Bismark Curiel,John Leguizamo Jorge Lendeborg Jr. Angel Bismark Curiel John Leguizamo Drama,John Leguizamo,Drama,critical thinking
6008,6008.0,,Maisie Williams,Sylvester McCoy,Rita Tushingham,Maisie Williams Sylvester McCoy Rita Tushingham Julius Berg Thriller Horror,Julius Berg,Thriller Horror,the owners
6009,6009.0,,Pauly Shore,Mike Castle,Aimee Teegarden,Pauly Shore Mike Castle Aimee Teegarden Sam Macaroni Comedy,Sam Macaroni,Comedy,guest house
6010,6010.0,,Judah Lewis,Emily Alyn Lind,Jenna Ortega,Judah Lewis Emily Alyn Lind Jenna Ortega McG Comedy Horror,McG,Comedy Horror,the babysitter: killer queen
6011,6011.0,,Haley Lu Richardson,Barbie Ferreira,Alex MacNicoll,Haley Lu Richardson Barbie Ferreira Alex MacNicoll Rachel Lee Goldenberg Drama Comedy,Rachel Lee Goldenberg,Drama Comedy,unpregnant
6012,6012.0,,Tom Holland,Bill Skarsgård,Riley Keough,Tom Holland Bill Skarsgård Riley Keough Antonio Campos Crime Drama Thriller,Antonio Campos,Crime Drama Thriller,the devil all the time
6013,6013.0,,Geraldine Viswanathan,Dacre Montgomery,Utkarsh Ambudkar,Geraldine Viswanathan Dacre Montgomery Utkarsh Ambudkar Natalie Krinsky Comedy Romance,Natalie Krinsky,Comedy Romance,the broken hearts gallery
6014,6014.0,,Brenton Thwaites,Lily Sullivan,Joel Jackson,Brenton Thwaites Lily Sullivan Joel Jackson Luke Eve Romance Drama Comedy,Luke Eve,Romance Drama Comedy,i met a girl
6015,6015.0,,Wil Wheaton,Brian Landis Folkins,Kathleen Brady,Wil Wheaton Brian Landis Folkins Kathleen Brady Jon Stevenson Horror Thriller,Jon Stevenson,Horror Thriller,rent-a-pal
6016,6016.0,,Melissa Rauch,Max Greenfield,George Lopez,Melissa Rauch Max Greenfield George Lopez Sean McNamara Comedy Action,Sean McNamara,Comedy Action,cats & dogs 3: paws unite!
6017,6017.0,,Noomi Rapace,Joel Kinnaman,Chris Messina,Noomi Rapace Joel Kinnaman Chris Messina Yuval Adler Thriller History Drama,Yuval Adler,Thriller History Drama,the secrets we keep
6018,6018.0,,Janelle Monáe,Eric Lange,Jena Malone,"Janelle Monáe Eric Lange Jena Malone Gerard Bush, Christopher Renz (directors/screenplay); Janelle Monáe, Eric Lange, Jena Malone, Jack Huston, Kiersey Clemons, Gabourey Sidibe Horror","Gerard Bush, Christopher Renz (directors/screenplay); Janelle Monáe, Eric Lange, Jena Malone, Jack Huston, Kiersey Clemons, Gabourey Sidibe",Horror,antebellum
6019,6019.0,,Jude Law,Carrie Coon,Charlie Shotwell,Jude Law Carrie Coon Charlie Shotwell Sean Durkin Drama Romance,Sean Durkin,Drama Romance,the nest
6020,6020.0,,Susan Sarandon,Kate Winslet,Mia Wasikowska,Susan Sarandon Kate Winslet Mia Wasikowska Roger Michell Drama,Roger Michell,Drama,blackbird
6021,6021.0,,Alexandra Daddario,Takehiro Hira,Carice van Houten,Alexandra Daddario Takehiro Hira Carice van Houten William Olsson Drama,William Olsson,Drama,lost girls & love hotels
6022,6022.0,,Taylor A. Purdee,John Donchak,Nathan Purdee,Taylor A. Purdee John Donchak Nathan Purdee Taylor A. Purdee Drama Music,Taylor A. Purdee,Drama Music,killian & the comeback kids
6023,6023.0,,Millie Bobby Brown,Henry Cavill,Sam Claflin,Millie Bobby Brown Henry Cavill Sam Claflin Harry Bradbeer Mystery Crime Adventure,Harry Bradbeer,Mystery Crime Adventure,enola holmes
6024,6024.0,,Yahya Abdul-Mateen II,Sacha Baron Cohen,Danny Flaherty,Yahya Abdul-Mateen II Sacha Baron Cohen Danny Flaherty Aaron Sorkin Drama History,Aaron Sorkin,Drama History,the trial of the chicago 7
6025,6025.0,,Jessica Chastain,John Malkovich,Common,Jessica Chastain John Malkovich Common Tate Taylor Action Crime Drama Thriller,Tate Taylor,Action Crime Drama Thriller,ava
6026,6026.0,,Evan Rachel Wood,Richard Jenkins,Debra Winger,Evan Rachel Wood Richard Jenkins Debra Winger Miranda July Crime Drama Comedy,Miranda July,Crime Drama Comedy,kajillionaire
6027,6027.0,,Richard Jenkins,Shane Paul McGhie,Da'Vine Joy Randolph,Richard Jenkins Shane Paul McGhie Da'Vine Joy Randolph Andrew Cohn Comedy Drama,Andrew Cohn,Comedy Drama,the last shift
6028,6028.0,,Peyton Elizabeth Lee,Skylar Astin,Élodie Yung,Peyton Elizabeth Lee Skylar Astin Élodie Yung Anna Mastro Action Adventure Comedy Fantasy,Anna Mastro,Action Adventure Comedy Fantasy,secret society of second-born royals
6029,6029.0,,Tommy Dewey,François Arnaud,Minka Kelly,Tommy Dewey François Arnaud Minka Kelly Marc Carlini Drama,Marc Carlini,Drama,she's in portland
6030,6030.0,,Jim Parsons,Zachary Quinto,Matt Bomer,Jim Parsons Zachary Quinto Matt Bomer Joe Mantello Drama,Joe Mantello,Drama,the boys in the band
6031,6031.0,,Julianne Moore,Alicia Vikander,Timothy Hutton,Julianne Moore Alicia Vikander Timothy Hutton Julie Taymor Drama,Julie Taymor,Drama,the glorias
6032,6032.0,,Rashida Jones,Bill Murray,Marlon Wayans,Rashida Jones Bill Murray Marlon Wayans Sofia Coppola Drama Comedy,Sofia Coppola,Drama Comedy,on the rocks
6033,6033.0,,Katherine Langford,Charlie Plummer,Hayley Law,Katherine Langford Charlie Plummer Hayley Law Brian Duffield Comedy Horror,Brian Duffield,Comedy Horror,spontaneous
6034,6034.0,,Jaden Michael,Gerald W. Jones III,Gregory Diaz IV,Jaden Michael Gerald W. Jones III Gregory Diaz IV Osmany Rodriguez Comedy Horror,Osmany Rodriguez,Comedy Horror,vampires vs. the bronx
6035,6035.0,,Andrea Riseborough,Christopher Abbott,Rossif Sutherland,Andrea Riseborough Christopher Abbott Rossif Sutherland Brandon Cronenberg Horror Thriller Science Fiction,Brandon Cronenberg,Horror Thriller Science Fiction,possessor
6036,6036.0,,Maggie Q,Alex Essoe,Luke Hemsworth,Maggie Q Alex Essoe Luke Hemsworth Darren Lynn Bousman Horror Mystery,Darren Lynn Bousman,Horror Mystery,death of me
6037,6037.0,,Madison Pettis,Lizze Broadway,Piper Curda,Madison Pettis Lizze Broadway Piper Curda Mike Elliott Comedy,Mike Elliott,Comedy,american pie presents: girls' rules
6038,6038.0,,Mireille Enos,Peter Sarsgaard,Joey King,Mireille Enos Peter Sarsgaard Joey King Veena Sud Drama Horror Mystery Thriller,Veena Sud,Drama Horror Mystery Thriller,the lie
6039,6039.0,,Adam Sandler,Kevin James,Julie Bowen,Adam Sandler Kevin James Julie Bowen Steven Brill Comedy Mystery Horror,Steven Brill,Comedy Mystery Horror,hubie halloween
6040,6040.0,,Britt Robertson,Anna Friel,Rafi Gavron,Britt Robertson Anna Friel Rafi Gavron Brannon Braga Horror Science Fiction,Brannon Braga,Horror Science Fiction,books of blood
6041,6041.0,,Jahi Di'Allo Winston,Meek Mill,Will Catlett,Jahi Di'Allo Winston Meek Mill Will Catlett Angel Manuel Soto Drama,Angel Manuel Soto,Drama,charm city kings
6042,6042.0,,Robert De Niro,Uma Thurman,Rob Riggle,Robert De Niro Uma Thurman Rob Riggle Tim Hill Comedy Family,Tim Hill,Comedy Family,the war with grandpa
6043,6043.0,,Timothée Chalamet,Elle Fanning,Selena Gomez,Timothée Chalamet Elle Fanning Selena Gomez Woody Allen Comedy Romance,Woody Allen,Comedy Romance,a rainy day in new york
6044,6044.0,,Eva Noblezada,Dale Watson,Princess Punzalan,Eva Noblezada Dale Watson Princess Punzalan Diane Paragas Drama Music,Diane Paragas,Drama Music,yellow rose
6045,6045.0,,Radha Blank,Peter Kim,Oswin Benjamin,Radha Blank Peter Kim Oswin Benjamin Radha Blank Comedy Drama Music,Radha Blank,Comedy Drama Music,the 40-year-old version
6046,6046.0,,Sydney Sweeney,Madison Iseman,Jacques Colimon,Sydney Sweeney Madison Iseman Jacques Colimon Zu Quirke Horror Mystery Thriller Music,Zu Quirke,Horror Mystery Thriller Music,nocturne
6047,6047.0,,Sarita Choudhury,Sunita Mani,Omar Maskati,"Sarita Choudhury Sunita Mani Omar Maskati Elan Dassani, Rajeev Dassani Mystery Thriller Horror","Elan Dassani, Rajeev Dassani",Mystery Thriller Horror,evil eye
6048,6048.0,,Tamara Smart,Oona Laurence,Tom Felton,Tamara Smart Oona Laurence Tom Felton Rachel Talalay Family Fantasy Adventure Comedy,Rachel Talalay,Family Fantasy Adventure Comedy,a babysitter's guide to monster hunting
6049,6049.0,,Dylan O'Brien,Jessica Henwick,Dan Ewing,Dylan O'Brien Jessica Henwick Dan Ewing Michael Matthews Comedy Action Adventure Fantasy,Michael Matthews,Comedy Action Adventure Fantasy,love and monsters
6050,6050.0,,Liam Neeson,Kate Walsh,Robert Patrick,Liam Neeson Kate Walsh Robert Patrick Mark Williams Thriller Action Crime Drama,Mark Williams,Thriller Action Crime Drama,honest thief
6051,6051.0,,Fin Argus,Sabrina Carpenter,Madison Iseman,Fin Argus Sabrina Carpenter Madison Iseman Justin Baldoni Music Drama Romance,Justin Baldoni,Music Drama Romance,clouds
6052,6052.0,,David Strathairn,Kate Bosworth,Pablo Schreiber,David Strathairn Kate Bosworth Pablo Schreiber Edward James Olmos Drama Thriller,Edward James Olmos,Drama Thriller,the devil has a name
6053,6053.0,,Adam Brody,Sophie Nélisse,Tzi Ma,Adam Brody Sophie Nélisse Tzi Ma Evan Morgan Comedy Drama Mystery,Evan Morgan,Comedy Drama Mystery,the kid detective
6054,6054.0,,Tyler Posey,Summer Spiro,Robert Ri'chard,Tyler Posey Summer Spiro Robert Ri'chard Johnny Martin Thriller Horror,Johnny Martin,Thriller Horror,alone
6055,6055.0,,Jacob Elordi,Adan Canto,Tiera Skovbye,Jacob Elordi Adan Canto Tiera Skovbye Lance Hool Romance Drama,Lance Hool,Romance Drama,2 hearts
6056,6056.0,,Jimmy O. Yang,Alex Moffat,Cedric the Entertainer,Jimmy O. Yang Alex Moffat Cedric the Entertainer Steve Byrne Comedy,Steve Byrne,Comedy,the opening act
6057,6057.0,,Anne Hathaway,Octavia Spencer,Stanley Tucci,Anne Hathaway Octavia Spencer Stanley Tucci Robert Zemeckis Family Fantasy Adventure Comedy Horror,Robert Zemeckis,Family Fantasy Adventure Comedy Horror,the witches
6058,6058.0,,Cathy Ang,Phillipa Soo,Ken Jeong,Cathy Ang Phillipa Soo Ken Jeong Glen Keane Animation Adventure Family Fantasy,Glen Keane,Animation Adventure Family Fantasy,over the moon
6059,6059.0,,Josephine Langford,Hero Fiennes Tiffin,Dylan Sprouse,Josephine Langford Hero Fiennes Tiffin Dylan Sprouse Roger Kumble Romance Drama,Roger Kumble,Romance Drama,after we collided
6060,6060.0,,James Badge Dale,Marin Ireland,Stephen Root,James Badge Dale Marin Ireland Stephen Root David Prior Horror Mystery Thriller,David Prior,Horror Mystery Thriller,the empty man
6061,6061.0,,Elena Kampouris,Kate Moyer,Callan Mulvey,Elena Kampouris Kate Moyer Callan Mulvey Kurt Wimmer Horror Thriller,Kurt Wimmer,Horror Thriller,children of the corn
6062,6062.0,,Elle Lorraine,Vanessa Williams,Jay Pharoah,Elle Lorraine Vanessa Williams Jay Pharoah Justin Simien TV Movie Adventure Comedy,Justin Simien,TV Movie Adventure Comedy,bad hair
6063,6063.0,,Malin Åkerman,Kat Dennings,Aisha Tyler,Malin Åkerman Kat Dennings Aisha Tyler Nicol Paone Comedy,Nicol Paone,Comedy,friendsgiving
6064,6064.0,,Cailee Spaeny,Gideon Adlon,Lovie Simone,Cailee Spaeny Gideon Adlon Lovie Simone Zoe Lister-Jones Horror Drama Fantasy,Zoe Lister-Jones,Horror Drama Fantasy,the craft: legacy
6065,6065.0,,Emma Roberts,Luke Bracey,Kristin Chenoweth,Emma Roberts Luke Bracey Kristin Chenoweth John Whitesell Comedy Romance,John Whitesell,Comedy Romance,holidate
6066,6066.0,,Gillian Jacobs,John Gallagher Jr.,Azhy Robertson,Gillian Jacobs John Gallagher Jr. Azhy Robertson Jacob Chase Horror,Jacob Chase,Horror,come play
6067,6067.0,,Charlie Hunnam,Jack O'Connell,Jessica Barden,Charlie Hunnam Jack O'Connell Jessica Barden Max Winkler Drama,Max Winkler,Drama,jungleland
6068,6068.0,,Diane Lane,Kevin Costner,Lesley Manville,Diane Lane Kevin Costner Lesley Manville Thomas Bezucha Drama Thriller Crime Western,Thomas Bezucha,Drama Thriller Crime Western,let him go
6069,6069.0,,Joel Kinnaman,Rosamund Pike,Common,Joel Kinnaman Rosamund Pike Common Andrea Di Stefano Drama Crime Thriller,Andrea Di Stefano,Drama Crime Thriller,the informer
6070,6070.0,,Marin Ireland,Michael Abbott Jr.,Xander Berkeley,Marin Ireland Michael Abbott Jr. Xander Berkeley Bryan Bertino Horror Drama Mystery,Bryan Bertino,Horror Drama Mystery,the dark and the wicked
6071,6071.0,,Amy Adams,Glenn Close,Gabriel Basso,Amy Adams Glenn Close Gabriel Basso Ron Howard Drama,Ron Howard,Drama,hillbilly elegy
6072,6072.0,,Gary Oldman,Amanda Seyfried,Lily Collins,Gary Oldman Amanda Seyfried Lily Collins David Fincher Drama History,David Fincher,Drama History,mank
6073,6073.0,,Vince Vaughn,Kathryn Newton,Katie Finneran,Vince Vaughn Kathryn Newton Katie Finneran Christopher Landon Comedy Fantasy Horror Thriller,Christopher Landon,Comedy Fantasy Horror Thriller,freaky
6074,6074.0,,Forest Whitaker,Keegan-Michael Key,Hugh Bonneville,Forest Whitaker Keegan-Michael Key Hugh Bonneville David E. Talbert Family Fantasy Music,David E. Talbert,Family Fantasy Music,jingle jangle: a christmas journey
6075,6075.0,,Finn Cole,Margot Robbie,Travis Fimmel,Finn Cole Margot Robbie Travis Fimmel Miles Joris-Peyrafitte Thriller Drama,Miles Joris-Peyrafitte,Thriller Drama,dreamland
6076,6076.0,,Mel Gibson,Walton Goggins,Marianne Jean-Baptiste,"Mel Gibson Walton Goggins Marianne Jean-Baptiste Eshom Nelms, Ian Nelms (directors/screenplay); Mel Gibson, Walton Goggins, Marianne Jean-Baptiste Action Comedy Fantasy","Eshom Nelms, Ian Nelms (directors/screenplay); Mel Gibson, Walton Goggins, Marianne Jean-Baptiste",Action Comedy Fantasy,fatman
6077,6077.0,,Sophia Loren,Ibrahima Gueye,Abril Zamora,Sophia Loren Ibrahima Gueye Abril Zamora Edoardo Ponti Drama,Edoardo Ponti,Drama,the life ahead
6078,6078.0,,Kyle Marvin,Michael Angelo Covino,Gayle Rankin,Kyle Marvin Michael Angelo Covino Gayle Rankin Michael Angelo Covino Comedy Drama,Michael Angelo Covino,Comedy Drama,the climb
6079,6079.0,,Malin Åkerman,Bella Thorne,Fortune Feimster,Malin Åkerman Bella Thorne Fortune Feimster Paul Leyden Action Comedy,Paul Leyden,Action Comedy,chick fight
6080,6080.0,,Vanessa Hudgens,Sam Palladio,Nick Sagar,Vanessa Hudgens Sam Palladio Nick Sagar Michael Rohl Family Romance Comedy,Michael Rohl,Family Romance Comedy,the princess switch: switched again
6081,6081.0,,Sarah Paulson,Kiera Allen,Pat Healy,Sarah Paulson Kiera Allen Pat Healy Aneesh Chaganty Action Thriller,Aneesh Chaganty,Action Thriller,run
6082,6082.0,,Riz Ahmed,Olivia Cooke,Paul Raci,Riz Ahmed Olivia Cooke Paul Raci Darius Marder Drama Music,Darius Marder,Drama Music,sound of metal
6083,6083.0,,Guy Pearce,Claes Bang,Vicky Krieps,Guy Pearce Claes Bang Vicky Krieps Dan Friedkin Drama,Dan Friedkin,Drama,the last vermeer
6084,6084.0,,Alain Moussi,Frank Grillo,JuJu Chan,Alain Moussi Frank Grillo JuJu Chan Dimitri Logothetis Action Science Fiction Fantasy,Dimitri Logothetis,Action Science Fiction Fantasy,jiu jitsu
6085,6085.0,,Josh Duhamel,Dax Shepard,Olivia Munn,Josh Duhamel Dax Shepard Olivia Munn Josh Duhamel Comedy,Josh Duhamel,Comedy,buddy games
6086,6086.0,,Nicolas Cage,Emma Stone,Ryan Reynolds,Nicolas Cage Emma Stone Ryan Reynolds Joel Crawford Animation Family Adventure Fantasy Comedy,Joel Crawford,Animation Family Adventure Fantasy Comedy,the croods: a new age
6087,6087.0,,Kristen Stewart,Mackenzie Davis,Alison Brie,Kristen Stewart Mackenzie Davis Alison Brie Clea DuVall Romance Comedy,Clea DuVall,Romance Comedy,happiest season
6088,6088.0,,Viola Davis,Chadwick Boseman,Glynn Turman,Viola Davis Chadwick Boseman Glynn Turman George C. Wolfe Drama Music,George C. Wolfe,Drama Music,ma rainey's black bottom
6089,6089.0,,Kurt Russell,Goldie Hawn,Darby Camp,Kurt Russell Goldie Hawn Darby Camp Chris Columbus Family Fantasy Adventure Comedy,Chris Columbus,Family Fantasy Adventure Comedy,the christmas chronicles 2
6090,6090.0,,Paul Bettany,Sophia Lillis,Peter Macdissi,Paul Bettany Sophia Lillis Peter Macdissi Alan Ball Drama,Alan Ball,Drama,uncle frank
